time,serie1,serie2,serie3,serie4,serie5,serie6,serie7,serie8,serie9,serie10
0.35000000000000003,11.03241478630082,13.148027887943893,12.943007503244312,8.65277265271798,11.603246209344697,10.71450464429462,9.714739565262974,9.048329431780171,11.435806564546741,11.32201905485228
0.36,13.341995570444027,10.128651850579763,8.445681104168456,14.266395864149704,10.692365275961361,14.111219525281463,12.401346535582027,12.10234832310015,11.762887071278113,9.914501366264346
0.37,9.596302956617027,14.786739600749586,11.08366653093338,9.076220138390756,13.748829728201038,13.019099922517338,12.20490870727638,9.1675599625123,12.79488629946447,12.55825269771741
0.38,12.125604934571347,9.789060837840685,9.219199941572453,12.779338600041072,10.47056913883084,14.316145672181475,11.081983572352492,10.986215413176549,12.273456963192354,11.044484394288062
0.39,11.086132113833015,10.636907059232461,9.331446528765847,12.732511969206767,13.204652822390042,11.090771393905296,13.240551554052523,8.387095499447204,12.764070007319228,13.128886879243503
0.4,13.302224818321159,11.02429486638958,10.113609540814643,12.074842210122469,13.877911730680546,14.029725204770205,10.403159864003495,13.421536213639003,11.309358728473871,11.605492807267828
0.41000000000000003,11.399589635910615,10.354620656900162,11.282752882282363,13.886982697578391,10.710688178365054,11.423064683693749,13.372526958520972,8.498411603080514,12.24637231113662,12.69219955007429
0.42,13.364103316634159,9.518974822799523,11.059865912087663,9.4117578294768,12.060975938031069,13.639367067792207,11.82371881357527,14.223967990281793,9.743966598937769,10.126619652957498
0.43,9.64479164769357,8.8680122297753,12.06074113290988,10.171354630405666,10.42147796857374,9.457363130119058,12.501895089230175,11.275382723871164,10.567301283333839,13.443310674782152
0.44,12.758834747796444,9.856266395231346,12.81641442312529,14.31789006096893,10.05070047565723,12.540504133688477,9.028165381936121,13.784258863291136,10.720770221424559,10.895186978519009
0.45,11.325779099003151,7.9487619124266065,10.071800440086067,9.686427874374623,12.944351986274858,10.39344357842974,9.62515537951381,10.422287108514482,10.259655007193402,11.528191209068753
0.46,11.012175187630499,10.777700550124075,12.841772315742757,13.101534177477694,9.361394281447172,13.857786789150087,9.454955725023643,10.338555580351013,10.675557857772132,10.524829909483438
0.47000000000000003,11.04383216941818,8.645247782606084,7.973419024931239,10.833386851455511,10.146854653651381,11.557062848473048,8.558627470238996,12.378086646117811,9.784204180193386,10.623777267196473
0.48,10.017768741733745,12.103533967587294,9.469812216770173,8.987546539606809,9.124233387998636,12.826429319840885,10.52923690870083,10.143689654451547,8.307577946637817,10.959200196232452
0.49,11.851199694402306,8.973183173864964,9.796382115852312,9.971032467512266,9.524550169530679,8.500553025049733,10.381131268124957,10.714717670381157,11.530925094556656,10.981732945201935
0.5,10.116989064093765,11.44230562662488,9.500952913965252,7.9012171833494,8.727918083489648,12.025722822353993,9.095429219621632,11.995418129364337,10.10898928165039,12.517330270049724
0.51,8.049157606792937,11.341750753215015,9.314885222297944,9.597381358532125,10.955316415188557,7.962345256526531,9.961046358797992,8.522041343591958,12.897255974092653,9.614730886728024
0.52,8.553719585641316,9.608021741771754,10.50633155773941,8.820658741685197,11.218643388057403,11.81392880136178,9.312376009678065,9.228475246568658,9.443289796206493,11.105158457909042
0.53,10.419208687145822,10.680556537913162,8.704648629786394,9.727455718858682,11.329456074741804,7.732012676929082,10.86890963692311,10.496106380586577,11.098351152807398,9.802421707828486
0.54,9.963294043355727,10.79863527685243,10.72811694664577,8.384574467950705,10.984976866933588,10.754368063826002,8.217422128044426,8.646707592609035,10.282029208964417,11.327565410030711
0.55,9.073817410849475,10.569692367019334,6.423419188088277,12.685095399893333,9.690722472845243,5.471364872257885,9.245847778214447,8.737721220891707,10.346439233919549,9.873616796179194
0.56,10.657245078490568,8.680336102737256,9.142401919531059,9.749714016950403,12.475320528837917,10.813141768685771,8.82357742893724,8.54915730601277,8.252725090713518,11.782187887514347
0.5700000000000001,9.542480766723877,12.423244487752902,8.125606819166984,9.698684260182329,10.197046566367472,6.992571616499974,7.597814633419037,9.817877899676047,12.183627312935252,10.17199205915738
0.58,9.612811246901686,9.037411641186152,10.429872986906886,9.361450751324895,10.468603231702927,12.66703275745667,8.430999987661645,9.404741282718659,8.714042318862907,11.60045073435215
0.59,8.85628919809819,8.272217399008316,8.578056423586377,9.552316452995811,8.506257266628133,8.386574050713444,6.733681287097923,10.594889902773224,9.215286494932377,8.593272926687133
0.6,9.821622512579587,9.5995771881099,8.8375185817461,11.238117828760501,11.003566886773417,9.774992590267184,9.876944596819444,7.50560953453583,8.39318814635908,11.269593558059569
0.61,10.483823263734584,9.059168202139867,8.213284853935443,9.93417354376203,10.088566783309908,8.424347739634056,7.963503151515579,10.961154422188159,11.262787141813648,5.635052585053128
0.62,11.993349732077105,9.598020713892039,8.103874544784105,9.410146468825618,11.293473359893113,11.728334913087116,10.941253515915975,7.803783259964929,9.276835850358577,12.741056292829219
0.63,8.919709258847327,8.86216447275891,8.648837851055374,10.776308147354866,10.177916796353696,6.653468912341993,7.2944440325345505,8.63283276825,10.150036447859314,5.245904733219854
0.64,9.350844421744698,7.444587047554074,11.448505914937568,9.407208903665394,11.276344700673572,8.67301113764548,11.077142592887396,7.928401729585435,10.637918495497287,10.778716411322547
0.65,10.72691990184627,7.96516065422197,12.027300566518514,8.779464017058366,7.499662393440529,9.60914138172605,9.802277889289742,8.818418129924533,9.273736083716608,6.848650580574442
0.66,6.379571590473972,8.269584594099166,9.3651211299374,10.145028503887081,10.013375612490977,7.952334710347011,12.311712069370811,9.425580370713565,11.458014989455528,9.470908298761495
0.67,7.106155886836175,8.481968254087858,13.888602853644791,8.78649887823869,10.539753823133468,10.416396397534665,8.585705530655211,6.746504341289085,8.053627837304424,7.00720567087071
0.68,8.971337439981085,9.49885244513635,9.90853569325921,10.391860388157886,9.158568647827607,8.937150395585553,12.95965011492203,10.007907794350446,10.025854304932341,9.408183043747698
0.6900000000000001,7.873678883384731,6.122468323981378,11.041662968956835,6.643386587263687,11.01291701283166,8.813248799568289,7.71227781730273,5.145538317868764,9.945925875681079,7.276595616814562
0.7000000000000001,7.8353061522203316,6.585701156642737,5.339976359565732,10.640681207945137,8.8817901962615,6.962599605819728,13.590111522040116,10.810893368402803,12.531161721773243,7.877010506644875
0.71,8.242992617057594,7.0870212621249475,10.651936469194066,9.763166160399932,12.527994162504388,10.841370341700706,6.947574979706163,5.695935234470297,9.278660922147592,10.382334779135633
0.72,9.837423770781706,9.046326764087073,7.963502110637767,10.601810471172662,8.352683278356084,8.061656491270824,13.537409160425124,10.842697629579506,13.385796439620888,9.934824202354166
0.73,10.239309131791183,6.575093911909644,12.815186080127669,8.907274239609265,9.134524228010592,10.050527636614518,8.855693311783677,8.413635754114093,7.849743866081584,8.439733676660186
0.74,9.861595711789086,10.309515675563297,8.475228119138565,10.455504016739086,10.737293619471616,8.854467868430623,13.259959763323787,11.936420646136613,11.646435080036397,9.818824336761395
0.75,8.419966256268392,9.244784259941799,10.306659118800717,11.937767287154701,9.079605924060985,10.076629430527301,9.00447435859205,8.650988484005735,9.94535188096369,9.091819893946477
0.76,11.761278260738768,10.933464853268058,8.535113501892273,10.076130506115401,10.310749773670683,10.047089593323093,11.53124851333425,9.134368336421577,9.661106268504586,10.969591823416616
0.77,5.107890102773757,9.921577925102381,9.161526557715401,10.880133713338958,9.759917943056779,11.682315965453864,6.793061471705501,9.797368586745357,9.412176104852573,7.623329570486923
0.78,10.659203876295894,11.182422942481201,9.595523594052294,9.925895026647543,10.2591154544736,10.696084865587622,12.778225027737559,9.130431994714314,8.829839696210795,11.627311290768667
0.79,7.1888783879555485,8.424734027327062,11.026270083294422,8.368399648523843,9.955325722121872,12.851166694557014,6.31875463663653,11.730558750274449,9.653686816956776,7.418438821349828
0.8,10.739747036327694,11.52782332551836,12.292960563296441,11.412160414825342,10.433414976705162,9.759177128812807,10.076566795415294,8.64717986135572,9.366557383439476,12.049669299658417
0.81,9.573549059567274,11.044190604768833,6.775339662711458,10.829766527401858,11.828705355591175,11.716156367417089,7.326016641429231,13.495851162109645,10.533784043030625,11.787376720411077
0.8200000000000001,9.919370183614873,14.452237832565544,13.322651490289095,8.805634574336487,13.470317083802707,7.634207272331422,11.693287488347996,8.442833212358712,10.42746390915571,9.998745514135688
0.8300000000000001,10.230408973347002,11.61844179848107,9.448897715780463,10.505862046939512,11.424812132443675,11.539946512933527,9.175723703567987,13.14483947751798,8.878340340955138,11.231015136272685
0.84,10.004990930204217,13.074500943459698,11.619001463227876,10.65174943458999,10.968139627273581,8.61425782768367,11.154396023016924,9.19336169567978,8.841575673172192,8.131886621102614
0.85,10.397042683154703,11.990961027314466,9.438938489381707,11.48630417948192,13.132945328646539,10.84930991636372,10.004024569999658,15.093055557419525,7.496504232943013,10.13413868770119
0.86,10.543940447863694,10.288098179817784,11.807105825988632,14.479890702486722,8.141229404651815,11.54487154092444,11.224678998746631,9.95288243051183,10.533304849670994,9.197014623046519
0.87,10.564913999944187,11.754766274526062,11.554100311433784,12.111096784287435,10.725926108302822,11.939677359226303,9.675710587797502,11.673615014577567,9.845352431121473,9.275764371410078
0.88,9.460586337957086,10.518481276375052,12.051723235872618,10.984392406079499,11.107653002085064,10.757356327499846,11.93646904946453,9.440164519971157,11.797634686023388,8.488026464585896
0.89,10.251702064925448,10.51956593607097,12.848562362353674,10.782175451027838,11.004896169523425,12.462058727914687,11.855215759819222,12.011061616781186,8.206695215266366,13.188831661621615
0.9,12.89059451737014,12.051730553789268,13.03551342054596,9.941525297734163,12.539318025362023,10.577638268147556,11.424793332549951,9.109307868984304,12.425479099157172,8.820971475990051
0.91,11.840454111588024,11.634921584747897,12.040851127146556,11.840719360161799,12.073524013584777,12.688841900459225,11.444408839975377,9.196482035447133,9.447579830162082,12.951062835628376
0.92,13.697160045251936,10.80627122436945,11.536969866829613,9.065105363266577,12.568618679065445,10.199155478377358,10.881884277637177,10.714173137291963,13.822581904246352,10.903823789858327
0.93,10.730132842906878,13.305246831860348,11.940813654911997,9.59560955326714,12.014820468368674,12.940707567591511,12.878601178278135,10.16073123258325,8.18154111398574,12.309484323916132
0.9400000000000001,12.810263195175567,13.066545217943377,13.137670554351512,11.248069418394024,11.817767840510225,11.462061484875926,8.146187953884967,11.029727027944325,11.395705589465951,10.98336870739665
0.9500000000000001,9.770941774570893,11.952756657333055,11.906162732419084,10.062803230348758,12.765534164365327,10.166178601432922,9.858340905414448,11.238375237795827,9.378605970366257,10.270993545730265
0.96,11.548815119758894,12.79942057873287,9.121390213477943,11.025619076458659,10.97278006252442,11.856363791753608,9.091202539142422,10.059465087353594,12.184086290820272,10.79609684405008
0.97,13.941042838146341,13.307624385373698,9.891202452676426,10.530391178709998,10.710934767051057,9.274568840023154,10.218900840925551,11.11112377651597,12.103567666990772,14.431654731695033
0.98,11.845677746103691,12.717509065167633,10.090141480578351,9.99418609398255,8.157718706692757,11.953842608307301,12.888421386488044,10.360939707831433,9.941236547198274,9.583575020180977
0.99,14.84230909023203,12.012436412725988,11.037746714681726,10.348493180965937,10.298634300360893,11.963758129253643,8.840415573804021,10.62534191555555,10.969436299818643,11.635435058826282
1.0,11.033667868428408,12.594131003787309,11.388066702446949,10.512322299015185,9.151339037078948,13.95701126133379,12.370944749776053,11.868088238379084,11.901875654001145,10.337137293357651
1.01,14.34821872004193,10.533378896325333,10.005175849562875,11.282271841289027,12.732352363929202,11.069912322548811,9.784902388424118,8.899228351198902,9.575616791230987,11.507796229013204
1.02,9.336621718199515,12.151310114513524,8.892179735730451,9.974447313760034,8.71101073461896,12.36969985644098,10.554707224505902,12.314976280643586,12.813671902795743,10.172692285908067
1.03,10.183100614174801,11.503327038289484,9.83993121465456,11.996967445933327,11.094814137802993,11.569911892636304,10.08945938008189,9.03333687464003,11.655500847731815,9.65886159750386
1.04,12.400746632179757,12.796762759391527,11.803810425955861,9.234703038838608,7.645589366899862,12.471216878669187,12.535234567714149,12.13877475251076,12.863452826236399,9.622403360763316
1.05,10.041602540365894,12.258191475232568,10.59614464187744,11.512501174733323,10.995341116746893,11.969920414705852,10.573956075845588,11.837808395301114,11.959714010436429,10.574598197887056
1.06,11.387383121167973,12.18989263473909,13.181893291255363,10.418037085975651,7.526352436761065,11.300713879734586,9.565482625203016,12.763314345063783,13.53081540449831,10.183228458309962
1.07,12.068054617357493,11.497186676198526,12.84338006367802,10.15309130552992,11.062627127381479,10.352124861172191,11.978888317546472,12.693820829791797,11.750222475019084,13.023025191164937
1.08,8.541507883648677,12.165135901019902,11.381659731395525,11.378522880247456,8.756566058763324,12.324578107576288,9.254067608876246,12.102968323235624,12.19550744215254,11.51962850140184
1.09,12.376313543888266,15.349738671781104,9.954501182959884,11.176156939667367,9.554189928866505,9.98886678763653,9.982227660180158,11.962127451074892,11.462240837471255,12.135993376647493
1.1,11.91573994439246,10.083051183753659,10.920633481108753,11.786230194297113,8.84795927886726,11.45746421513645,9.19314503076474,12.771815908400407,9.76347766788605,11.482889914675393
1.11,11.789780550786075,13.326439973358234,13.62424915018037,11.205527128912527,12.784621509429675,10.536924490629564,10.811228632124779,12.488968962539001,9.786438069327872,10.063652808045514
1.12,11.115079805044218,11.081677017048118,10.725052903423869,13.278023923335393,8.032458833916841,11.584328901760044,10.666715073530948,13.776843738854922,12.922741963980892,9.769881082852242
1.1300000000000001,12.134428389998236,14.178760735857498,11.324887690581699,11.355103188750839,11.03192130649594,8.206467072091167,10.59412629049527,11.673689320528531,11.842316794757862,9.300709752595031
1.1400000000000001,10.502947626777852,12.126687517476716,9.938465892023858,13.321532670885729,8.260570071204237,12.756396418745314,7.768709419256426,13.410190541830227,13.7112586939896,11.374003867996292
1.1500000000000001,8.527045237405593,13.338006651551963,12.80878531541596,8.383318286602062,15.490617567948975,8.932752644577622,13.318932320048862,11.612838536069193,8.710117058328176,12.105729467371063
1.16,8.91746539377581,14.063537638043007,12.340804560565369,11.376815248295218,10.998494690724232,10.918858528079188,11.393773349336586,12.19096281255987,14.982867146619139,10.094078942253724
1.17,11.104992395551445,13.370796338970305,11.349975201936969,13.591374285121296,14.954455635668845,11.298915310239979,12.551310169683413,9.568980359942064,9.382144295613422,12.176906080324887
1.18,8.783242560662492,12.729156151659536,10.252326173447566,8.707090819387332,10.567761154869372,12.413220042831794,10.071976118304809,12.006394150849026,12.928894020718419,9.189592906877227
1.19,13.094151220536398,15.495775661451834,12.478528471578754,11.261860489029647,13.141888155331747,12.73694369309664,12.372879263226075,11.90908654998952,9.013490051455028,10.541418986433946
1.2,13.386697635238384,9.023487805117256,11.344058528904469,9.529483239530274,10.318625307610708,11.97938450006825,11.231017191646579,13.97971306198842,10.446809128345844,9.243351496668941
1.21,13.085077930045196,13.222306045900064,14.417444918237024,13.564538583327368,13.133116983631156,12.686309300246963,14.37424452024355,11.630813588972227,10.98013776143659,12.619812872740045
1.22,14.180964648585539,7.436098261712025,9.093079454666317,10.995377465439542,11.771577600414382,12.675798218488891,9.955362108169961,13.10845721710781,10.002093391675855,12.45293069538612
1.23,13.538475471910361,10.963573805499522,16.621660808774582,12.937380193271665,14.442153436714042,10.73761664552973,15.07998278041358,12.864355337443142,13.164548399547806,12.207844090310328
1.24,13.873212631993091,9.724028806848615,8.24310490038273,11.179961360522674,12.850686305960371,12.179176410980174,12.649344262943021,11.775761176459199,10.435053568602402,11.694573553182368
1.25,12.137212344900625,10.878337008249206,14.744432422689886,13.277259759954553,15.139140997500915,12.395649393372786,12.51330712190461,11.155986552365281,15.118134628071564,14.26223185965058
1.26,12.3051317943339,11.607665603266314,8.368034278121327,11.918339809791094,12.9036813084897,14.388497673863082,12.071106380587551,11.60349953260271,8.247951886327183,14.235539025696744
1.27,11.648599008210251,11.382857769024968,15.195466474676374,13.322132456783997,14.638678209973866,10.685542726734836,11.660891575348593,14.132091499869714,14.34381867614375,16.424873658074837
1.28,12.02692790459046,12.983343824276801,10.172846807947959,12.983352313550526,10.292995041340205,15.997146020935356,14.940524978659695,8.686521696173305,11.49937665350496,10.464921951634228
1.29,11.866268246216645,12.142343101221332,17.04368040988106,12.316198199371648,15.371978107575792,9.750586073106273,12.706060690499248,14.440063194286465,12.757764751709532,15.77495586827639
1.3,13.278488643222204,14.612793346689921,10.27271965193855,12.596150922737124,10.95568423066604,16.901107639850355,14.682289799452322,12.572072519723664,14.050814458316218,10.71292952746253
1.31,12.56774152385718,12.013453505337434,14.919337335895092,12.350928884839057,14.377756604791486,12.780682279399729,13.545352663305566,12.03633662842635,15.266468309248063,14.542980109221737
1.32,10.632246495902468,14.463432997351514,10.852753770937799,11.485195869953868,11.40845855742185,14.177129546362238,15.653746273263188,12.856522898699605,15.522443469879516,10.006811981658805
1.33,14.887249601756134,10.737427719450048,12.219058852172168,12.100649502658223,11.825796378780087,13.294977316980685,12.35336183421957,10.669892731432222,15.637013819735852,14.824929662582797
1.34,13.195929996444988,15.337900646368348,11.335797579492844,11.05547560753969,14.919419921869718,13.60872476523966,15.492261781248136,15.054238119259884,15.410521907918616,9.568089476827513
1.35,11.810653854401453,14.030467693361048,13.581703904559058,12.453590590857054,11.029793368674529,11.287885009084428,10.807163973169628,11.518300406782133,14.90995675054128,15.86361624856554
1.36,13.584063865489469,14.49211758195,12.025748445456914,14.470252260753519,14.890017079239984,15.121132672766603,14.919493612563985,16.435374996282775,16.131321601259828,12.746316116368693
1.37,10.032889415416237,15.595024377484158,12.68836334686458,12.452085133075625,12.220224874035955,13.32478952645699,11.180561457302844,10.970307034352775,11.713777754487845,14.45633195829852
1.3800000000000001,12.908543715295409,14.200925667216373,11.27309073658,14.752546384934176,14.005817532982704,14.655427793220833,14.935891650383947,15.020760197500973,16.95728183496906,13.004697080255074
1.3900000000000001,11.955605323668829,16.026695228915038,9.928563472520317,11.394327180826478,10.737111043313783,14.0361009817594,10.747040141015157,13.35501941540284,10.531285088981043,13.073737161950039
1.4000000000000001,14.330801063123946,12.490571054244368,12.087583954133109,14.5559442081179,14.761857873931891,14.127543696754536,11.983518870471194,11.071931650992626,16.693095365279063,13.656448176261815
1.41,12.833673413070324,17.007038069902652,10.959437590906093,13.44081550387444,12.028602251127504,12.25186305358037,10.431735514216092,13.027113241001853,11.231802055858145,14.227439126853747
1.42,13.478377757605799,13.87920322377977,15.782148023044478,13.500875208069663,13.444349121272886,13.059220695324525,10.481014726717818,13.116176400389843,16.232278556176162,14.525092605918822
1.43,12.016873124475023,17.202066479506154,11.248515423487447,14.358773750947307,11.783621524320665,11.819108754312696,12.511855852265356,15.041305078041699,9.502540230873906,15.340019469467759
1.44,13.259254231175222,10.41752098721279,11.961058273735839,15.793958596945451,12.79870095749624,13.017452369474542,10.329791471176103,10.752163348384096,15.607653171193167,13.768316094386224
1.45,11.215795410979611,12.563781911116598,10.462770052251082,12.559702248239653,11.048598979264371,10.473187110896564,12.269609451603639,15.386698658058265,11.472933874740804,14.305221322939484
1.46,14.783081970810919,13.045853425761944,13.066816270884068,13.91372358889223,13.329616965549443,12.287392155820587,12.015225964235514,9.622081501720924,11.916870509217238,12.651518375987706
1.47,12.211263752700457,9.890195213743015,11.432583800925535,12.267805590597048,11.641290209422083,11.198629110160597,10.605695555273767,10.809331023667783,10.492887353986987,15.616932544068971
1.48,13.314717745116516,11.90896406882967,11.741255427056059,11.877615026536946,10.948456653609915,13.95571172703114,10.316136148194008,9.941374350523864,10.776670917171126,8.904375495429301
1.49,13.160497410858673,10.052919736741929,12.6901648049739,10.284194969748647,8.91360748972197,12.057316026576474,9.13768949053889,11.630373965183583,9.496013141682063,13.629001546755527
1.5,12.366657046050651,13.90908409460703,13.139355648176807,7.088172203373996,13.295969139423741,10.410804021849923,10.422258379153062,11.0763461297417,11.254861219673744,12.347594106767625
1.51,13.243818360307278,9.133983235363822,11.256441093266965,10.3395781537766,8.082059911532504,12.986190135856077,7.710930684220508,12.236873582956301,10.539457089337715,12.838221963632419
1.52,10.78541140349544,11.573450068522469,12.336917196534763,8.395876171350265,11.34217106901659,10.568537716576873,9.2191547464461,8.29624975855892,9.263108445626637,11.877931009084582
1.53,12.915967754202635,9.942058068597138,12.033268774031422,7.617534492793587,7.876886750504082,9.103886454045037,5.676674380995389,12.910218384870152,12.227737839919682,11.049817801410564
1.54,10.420117868681709,9.75204835265345,11.391095498989822,8.284717366756814,10.117577747471886,11.729667769395984,12.250522052805989,9.292369448056329,10.656595619999662,10.160372103466814
1.55,12.634315366621355,7.829567468314561,12.925585118546621,10.371350744936734,11.396188222409807,10.701039870266403,7.039155161985542,10.593340477176568,11.99454146644405,11.36321450600603
1.56,8.652751208591564,10.65746274332274,13.13712497181642,9.191331941342536,9.445330752168132,8.851351990863504,13.32831577117796,12.218751688084796,10.984346624759166,9.23217258234852
1.57,11.302999363038891,6.817358392521317,9.353881991806245,11.205789251655581,11.213556854928218,10.826268389739413,9.689694689038033,11.559574358196402,9.44273935580016,9.351008059516717
1.58,8.017320452318833,9.069055697143924,9.88996556748509,10.069636164499444,13.159917547413686,7.428266043346195,15.7165166197586,11.45015296225901,11.467694494349749,9.44467389135545
1.59,9.089374511875125,8.879329278989585,9.011091724596767,12.05005574578984,11.16422293653463,9.860701044353997,6.906344962300047,8.969751500078262,11.214985147377336,9.67861386437792
1.6,9.405347339593495,11.293428332968181,9.449992382053686,11.490020774141659,10.865164612451284,10.847544383317818,14.084203617927136,12.091104359440479,9.423093112140208,9.365505414681303
1.61,8.562544591712955,10.069255000180885,8.8553058642439,11.404210396211639,8.510920568943526,8.460922677158354,9.430118271227315,8.457666516960915,13.898696361392334,9.408267252319908
1.62,11.169089637136244,11.531945481860983,10.087460403338854,11.726659004334392,11.283885392965873,11.631041760811009,8.050550988859385,10.498732063715979,11.013105690778332,10.707578768083646
1.6300000000000001,8.407378203375165,8.713142039730894,9.88495871172243,10.406202323981349,10.034741943732019,7.702131779134901,8.07982145021019,7.4338186101821595,13.509625692192753,10.488254140241803
